id,method,setting_id,batch_number
1048,oracle_pc,4,48
1049,oracle_pc,4,49
1050,oracle_pc,4,50
1051,oracle_pc,4,51
1052,oracle_pc,4,52
1053,oracle_pc,4,53
1054,oracle_pc,4,54
1055,oracle_pc,4,55
1056,oracle_pc,4,56
1057,oracle_pc,4,57
1058,oracle_pc,4,58
1059,oracle_pc,4,59
1060,oracle_pc,4,60
1061,oracle_pc,4,61
1062,oracle_pc,4,62
1063,oracle_pc,4,63
1064,oracle_pc,4,64
1065,oracle_pc,4,65
1066,oracle_pc,4,66
1067,oracle_pc,4,67
1068,oracle_pc,4,68
1069,oracle_pc,4,69
1070,oracle_pc,4,70
1071,oracle_pc,4,71
1072,oracle_pc,4,72
1073,oracle_pc,4,73
1074,oracle_pc,4,74
1075,oracle_pc,4,75
1076,oracle_pc,4,76
1077,oracle_pc,4,77
1078,oracle_pc,4,78
1079,oracle_pc,4,79
1080,oracle_pc,4,80
1081,oracle_pc,4,81
1082,oracle_pc,4,82
1083,oracle_pc,4,83
1084,oracle_pc,4,84
1085,oracle_pc,4,85
1086,oracle_pc,4,86
1087,oracle_pc,4,87
1088,oracle_pc,4,88
1089,oracle_pc,4,89
1090,oracle_pc,4,90
1091,oracle_pc,4,91
1092,oracle_pc,4,92
1093,oracle_pc,4,93
1094,oracle_pc,4,94
1095,oracle_pc,4,95
1096,oracle_pc,4,96
1097,oracle_pc,4,97
1098,oracle_pc,4,98
1099,oracle_pc,4,99
1100,oracle_pc,4,100
1101,plug_in_pc,4,1
1102,plug_in_pc,4,2
1103,plug_in_pc,4,3
1104,plug_in_pc,4,4
1105,plug_in_pc,4,5
1106,plug_in_pc,4,6
1107,plug_in_pc,4,7
1108,plug_in_pc,4,8
1109,plug_in_pc,4,9
1110,plug_in_pc,4,10
1111,plug_in_pc,4,11
1112,plug_in_pc,4,12
1113,plug_in_pc,4,13
1114,plug_in_pc,4,14
1115,plug_in_pc,4,15
1116,plug_in_pc,4,16
1117,plug_in_pc,4,17
1118,plug_in_pc,4,18
1119,plug_in_pc,4,19
1120,plug_in_pc,4,20
1121,plug_in_pc,4,21
1122,plug_in_pc,4,22
1123,plug_in_pc,4,23
1124,plug_in_pc,4,24
1125,plug_in_pc,4,25
1126,plug_in_pc,4,26
1127,plug_in_pc,4,27
1128,plug_in_pc,4,28
1129,plug_in_pc,4,29
1130,plug_in_pc,4,30
1131,plug_in_pc,4,31
1132,plug_in_pc,4,32
1133,plug_in_pc,4,33
1134,plug_in_pc,4,34
1135,plug_in_pc,4,35
1136,plug_in_pc,4,36
1137,plug_in_pc,4,37
1138,plug_in_pc,4,38
1139,plug_in_pc,4,39
1140,plug_in_pc,4,40
1141,plug_in_pc,4,41
1142,plug_in_pc,4,42
1143,plug_in_pc,4,43
1144,plug_in_pc,4,44
1145,plug_in_pc,4,45
1146,plug_in_pc,4,46
1147,plug_in_pc,4,47
1148,plug_in_pc,4,48
1149,plug_in_pc,4,49
1150,plug_in_pc,4,50
1151,plug_in_pc,4,51
1152,plug_in_pc,4,52
1153,plug_in_pc,4,53
1154,plug_in_pc,4,54
1155,plug_in_pc,4,55
1156,plug_in_pc,4,56
1157,plug_in_pc,4,57
1158,plug_in_pc,4,58
1159,plug_in_pc,4,59
1160,plug_in_pc,4,60
1161,plug_in_pc,4,61
1162,plug_in_pc,4,62
1163,plug_in_pc,4,63
1164,plug_in_pc,4,64
1165,plug_in_pc,4,65
1166,plug_in_pc,4,66
1167,plug_in_pc,4,67
1168,plug_in_pc,4,68
1169,plug_in_pc,4,69
1170,plug_in_pc,4,70
1171,plug_in_pc,4,71
1172,plug_in_pc,4,72
1173,plug_in_pc,4,73
1174,plug_in_pc,4,74
1175,plug_in_pc,4,75
1176,plug_in_pc,4,76
1177,plug_in_pc,4,77
1178,plug_in_pc,4,78
1179,plug_in_pc,4,79
1180,plug_in_pc,4,80
1181,plug_in_pc,4,81
1182,plug_in_pc,4,82
1183,plug_in_pc,4,83
1184,plug_in_pc,4,84
1185,plug_in_pc,4,85
1186,plug_in_pc,4,86
1187,plug_in_pc,4,87
1188,plug_in_pc,4,88
1189,plug_in_pc,4,89
1190,plug_in_pc,4,90
1191,plug_in_pc,4,91
1192,plug_in_pc,4,92
1193,plug_in_pc,4,93
1194,plug_in_pc,4,94
1195,plug_in_pc,4,95
1196,plug_in_pc,4,96
1197,plug_in_pc,4,97
1198,plug_in_pc,4,98
1199,plug_in_pc,4,99
1200,plug_in_pc,4,100
1201,debiased_pc,5,1
1202,debiased_pc,5,2
1203,debiased_pc,5,3
1204,debiased_pc,5,4
1205,debiased_pc,5,5
1206,debiased_pc,5,6
1207,debiased_pc,5,7
1208,debiased_pc,5,8
1209,debiased_pc,5,9
1210,debiased_pc,5,10
1211,debiased_pc,5,11
1212,debiased_pc,5,12
1213,debiased_pc,5,13
1214,debiased_pc,5,14
1215,debiased_pc,5,15
1216,debiased_pc,5,16
1217,debiased_pc,5,17
1218,debiased_pc,5,18
1219,debiased_pc,5,19
1220,debiased_pc,5,20
1221,debiased_pc,5,21
1222,debiased_pc,5,22
1223,debiased_pc,5,23
1224,debiased_pc,5,24
1225,debiased_pc,5,25
1226,debiased_pc,5,26
1227,debiased_pc,5,27
1228,debiased_pc,5,28
1229,debiased_pc,5,29
1230,debiased_pc,5,30
1231,debiased_pc,5,31
1232,debiased_pc,5,32
1233,debiased_pc,5,33
1234,debiased_pc,5,34
1235,debiased_pc,5,35
1236,debiased_pc,5,36
1237,debiased_pc,5,37
1238,debiased_pc,5,38
1239,debiased_pc,5,39
1240,debiased_pc,5,40
1241,debiased_pc,5,41
1242,debiased_pc,5,42
1243,debiased_pc,5,43
1244,debiased_pc,5,44
1245,debiased_pc,5,45
1246,debiased_pc,5,46
1247,debiased_pc,5,47
1248,debiased_pc,5,48
1249,debiased_pc,5,49
1250,debiased_pc,5,50
1251,debiased_pc,5,51
1252,debiased_pc,5,52
1253,debiased_pc,5,53
1254,debiased_pc,5,54
1255,debiased_pc,5,55
1256,debiased_pc,5,56
1257,debiased_pc,5,57
1258,debiased_pc,5,58
1259,debiased_pc,5,59
1260,debiased_pc,5,60
1261,debiased_pc,5,61
1262,debiased_pc,5,62
1263,debiased_pc,5,63
1264,debiased_pc,5,64
1265,debiased_pc,5,65
1266,debiased_pc,5,66
1267,debiased_pc,5,67
1268,debiased_pc,5,68
1269,debiased_pc,5,69
1270,debiased_pc,5,70
1271,debiased_pc,5,71
1272,debiased_pc,5,72
1273,debiased_pc,5,73
1274,debiased_pc,5,74
1275,debiased_pc,5,75
1276,debiased_pc,5,76
1277,debiased_pc,5,77
1278,debiased_pc,5,78
1279,debiased_pc,5,79
1280,debiased_pc,5,80
1281,debiased_pc,5,81
1282,debiased_pc,5,82
1283,debiased_pc,5,83
1284,debiased_pc,5,84
1285,debiased_pc,5,85
1286,debiased_pc,5,86
1287,debiased_pc,5,87
1288,debiased_pc,5,88
1289,debiased_pc,5,89
1290,debiased_pc,5,90
1291,debiased_pc,5,91
1292,debiased_pc,5,92
1293,debiased_pc,5,93
1294,debiased_pc,5,94
1295,debiased_pc,5,95
1296,debiased_pc,5,96
1297,debiased_pc,5,97
1298,debiased_pc,5,98
1299,debiased_pc,5,99
1300,debiased_pc,5,100
1301,oracle_pc,5,1
1302,oracle_pc,5,2
1303,oracle_pc,5,3
1304,oracle_pc,5,4
1305,oracle_pc,5,5
1306,oracle_pc,5,6
1307,oracle_pc,5,7
1308,oracle_pc,5,8
1309,oracle_pc,5,9
1310,oracle_pc,5,10
1311,oracle_pc,5,11
1312,oracle_pc,5,12
1313,oracle_pc,5,13
1314,oracle_pc,5,14
1315,oracle_pc,5,15
1316,oracle_pc,5,16
1317,oracle_pc,5,17
1318,oracle_pc,5,18
1319,oracle_pc,5,19
1320,oracle_pc,5,20
1321,oracle_pc,5,21
1322,oracle_pc,5,22
1323,oracle_pc,5,23
1324,oracle_pc,5,24
1325,oracle_pc,5,25
1326,oracle_pc,5,26
1327,oracle_pc,5,27
1328,oracle_pc,5,28
1329,oracle_pc,5,29
1330,oracle_pc,5,30
1331,oracle_pc,5,31
1332,oracle_pc,5,32
1333,oracle_pc,5,33
1334,oracle_pc,5,34
1335,oracle_pc,5,35
1336,oracle_pc,5,36
1337,oracle_pc,5,37
1338,oracle_pc,5,38
1339,oracle_pc,5,39
1340,oracle_pc,5,40
1341,oracle_pc,5,41
1342,oracle_pc,5,42
1343,oracle_pc,5,43
1344,oracle_pc,5,44
1345,oracle_pc,5,45
1346,oracle_pc,5,46
1347,oracle_pc,5,47
1348,oracle_pc,5,48
1349,oracle_pc,5,49
1350,oracle_pc,5,50
1351,oracle_pc,5,51
1352,oracle_pc,5,52
1353,oracle_pc,5,53
1354,oracle_pc,5,54
1355,oracle_pc,5,55
1356,oracle_pc,5,56
1357,oracle_pc,5,57
1358,oracle_pc,5,58
1359,oracle_pc,5,59
1360,oracle_pc,5,60
1361,oracle_pc,5,61
1362,oracle_pc,5,62
1363,oracle_pc,5,63
1364,oracle_pc,5,64
1365,oracle_pc,5,65
1366,oracle_pc,5,66
1367,oracle_pc,5,67
1368,oracle_pc,5,68
1369,oracle_pc,5,69
1370,oracle_pc,5,70
1371,oracle_pc,5,71
1372,oracle_pc,5,72
1373,oracle_pc,5,73
1374,oracle_pc,5,74
1375,oracle_pc,5,75
1376,oracle_pc,5,76
1377,oracle_pc,5,77
1378,oracle_pc,5,78
1379,oracle_pc,5,79
1380,oracle_pc,5,80
1381,oracle_pc,5,81
1382,oracle_pc,5,82
1383,oracle_pc,5,83
1384,oracle_pc,5,84
1385,oracle_pc,5,85
1386,oracle_pc,5,86
1387,oracle_pc,5,87
1388,oracle_pc,5,88
1389,oracle_pc,5,89
1390,oracle_pc,5,90
1391,oracle_pc,5,91
1392,oracle_pc,5,92
1393,oracle_pc,5,93
1394,oracle_pc,5,94
1395,oracle_pc,5,95
1396,oracle_pc,5,96
1397,oracle_pc,5,97
1398,oracle_pc,5,98
1399,oracle_pc,5,99
1400,oracle_pc,5,100
1401,plug_in_pc,5,1
1402,plug_in_pc,5,2
1403,plug_in_pc,5,3
1404,plug_in_pc,5,4
1405,plug_in_pc,5,5
1406,plug_in_pc,5,6
1407,plug_in_pc,5,7
1408,plug_in_pc,5,8
1409,plug_in_pc,5,9
1410,plug_in_pc,5,10
1411,plug_in_pc,5,11
1412,plug_in_pc,5,12
1413,plug_in_pc,5,13
1414,plug_in_pc,5,14
1415,plug_in_pc,5,15
1416,plug_in_pc,5,16
1417,plug_in_pc,5,17
1418,plug_in_pc,5,18
1419,plug_in_pc,5,19
1420,plug_in_pc,5,20
1421,plug_in_pc,5,21
1422,plug_in_pc,5,22
1423,plug_in_pc,5,23
1424,plug_in_pc,5,24
1425,plug_in_pc,5,25
1426,plug_in_pc,5,26
1427,plug_in_pc,5,27
1428,plug_in_pc,5,28
1429,plug_in_pc,5,29
1430,plug_in_pc,5,30
1431,plug_in_pc,5,31
1432,plug_in_pc,5,32
1433,plug_in_pc,5,33
1434,plug_in_pc,5,34
1435,plug_in_pc,5,35
1436,plug_in_pc,5,36
1437,plug_in_pc,5,37
1438,plug_in_pc,5,38
1439,plug_in_pc,5,39
1440,plug_in_pc,5,40
1441,plug_in_pc,5,41
1442,plug_in_pc,5,42
1443,plug_in_pc,5,43
1444,plug_in_pc,5,44
1445,plug_in_pc,5,45
1446,plug_in_pc,5,46
1447,plug_in_pc,5,47
1448,plug_in_pc,5,48
1449,plug_in_pc,5,49
1450,plug_in_pc,5,50
1451,plug_in_pc,5,51
1452,plug_in_pc,5,52
1453,plug_in_pc,5,53
1454,plug_in_pc,5,54
1455,plug_in_pc,5,55
1456,plug_in_pc,5,56
1457,plug_in_pc,5,57
1458,plug_in_pc,5,58
1459,plug_in_pc,5,59
1460,plug_in_pc,5,60
1461,plug_in_pc,5,61
1462,plug_in_pc,5,62
1463,plug_in_pc,5,63
1464,plug_in_pc,5,64
1465,plug_in_pc,5,65
1466,plug_in_pc,5,66
1467,plug_in_pc,5,67
1468,plug_in_pc,5,68
1469,plug_in_pc,5,69
1470,plug_in_pc,5,70
1471,plug_in_pc,5,71
1472,plug_in_pc,5,72
1473,plug_in_pc,5,73
1474,plug_in_pc,5,74
1475,plug_in_pc,5,75
1476,plug_in_pc,5,76
1477,plug_in_pc,5,77
1478,plug_in_pc,5,78
1479,plug_in_pc,5,79
1480,plug_in_pc,5,80
1481,plug_in_pc,5,81
1482,plug_in_pc,5,82
1483,plug_in_pc,5,83
1484,plug_in_pc,5,84
1485,plug_in_pc,5,85
1486,plug_in_pc,5,86
1487,plug_in_pc,5,87
1488,plug_in_pc,5,88
1489,plug_in_pc,5,89
1490,plug_in_pc,5,90
1491,plug_in_pc,5,91
1492,plug_in_pc,5,92
1493,plug_in_pc,5,93
1494,plug_in_pc,5,94
1495,plug_in_pc,5,95
1496,plug_in_pc,5,96
1497,plug_in_pc,5,97
1498,plug_in_pc,5,98
1499,plug_in_pc,5,99
1500,plug_in_pc,5,100
1501,debiased_pc,6,1
1502,debiased_pc,6,2
1503,debiased_pc,6,3
1504,debiased_pc,6,4
1505,debiased_pc,6,5
1506,debiased_pc,6,6
1507,debiased_pc,6,7
1508,debiased_pc,6,8
1509,debiased_pc,6,9
1510,debiased_pc,6,10
1511,debiased_pc,6,11
1512,debiased_pc,6,12
1513,debiased_pc,6,13
1514,debiased_pc,6,14
1515,debiased_pc,6,15
1516,debiased_pc,6,16
1517,debiased_pc,6,17
1518,debiased_pc,6,18
1519,debiased_pc,6,19
1520,debiased_pc,6,20
1521,debiased_pc,6,21
1522,debiased_pc,6,22
1523,debiased_pc,6,23
1524,debiased_pc,6,24
1525,debiased_pc,6,25
1526,debiased_pc,6,26
1527,debiased_pc,6,27
1528,debiased_pc,6,28
1529,debiased_pc,6,29
1530,debiased_pc,6,30
1531,debiased_pc,6,31
1532,debiased_pc,6,32
1533,debiased_pc,6,33
1534,debiased_pc,6,34
1535,debiased_pc,6,35
1536,debiased_pc,6,36
1537,debiased_pc,6,37
1538,debiased_pc,6,38
1539,debiased_pc,6,39
1540,debiased_pc,6,40
1541,debiased_pc,6,41
1542,debiased_pc,6,42
1543,debiased_pc,6,43
1544,debiased_pc,6,44
1545,debiased_pc,6,45
1546,debiased_pc,6,46
1547,debiased_pc,6,47
1548,debiased_pc,6,48
1549,debiased_pc,6,49
1550,debiased_pc,6,50
1551,debiased_pc,6,51
1552,debiased_pc,6,52
1553,debiased_pc,6,53
1554,debiased_pc,6,54
1555,debiased_pc,6,55
1556,debiased_pc,6,56
1557,debiased_pc,6,57
1558,debiased_pc,6,58
1559,debiased_pc,6,59
1560,debiased_pc,6,60
1561,debiased_pc,6,61
1562,debiased_pc,6,62
1563,debiased_pc,6,63
1564,debiased_pc,6,64
1565,debiased_pc,6,65
1566,debiased_pc,6,66
1567,debiased_pc,6,67
1568,debiased_pc,6,68
1569,debiased_pc,6,69
1570,debiased_pc,6,70
1571,debiased_pc,6,71
1572,debiased_pc,6,72
1573,debiased_pc,6,73
1574,debiased_pc,6,74
1575,debiased_pc,6,75
1576,debiased_pc,6,76
1577,debiased_pc,6,77
1578,debiased_pc,6,78
1579,debiased_pc,6,79
1580,debiased_pc,6,80
1581,debiased_pc,6,81
1582,debiased_pc,6,82
1583,debiased_pc,6,83
1584,debiased_pc,6,84
1585,debiased_pc,6,85
1586,debiased_pc,6,86
1587,debiased_pc,6,87
1588,debiased_pc,6,88
1589,debiased_pc,6,89
1590,debiased_pc,6,90
1591,debiased_pc,6,91
1592,debiased_pc,6,92
1593,debiased_pc,6,93
1594,debiased_pc,6,94
1595,debiased_pc,6,95
1596,debiased_pc,6,96
1597,debiased_pc,6,97
1598,debiased_pc,6,98
1599,debiased_pc,6,99
1600,debiased_pc,6,100
1601,oracle_pc,6,1
1602,oracle_pc,6,2
1603,oracle_pc,6,3
1604,oracle_pc,6,4
1605,oracle_pc,6,5
1606,oracle_pc,6,6
1607,oracle_pc,6,7
1608,oracle_pc,6,8
1609,oracle_pc,6,9
1610,oracle_pc,6,10
1611,oracle_pc,6,11
1612,oracle_pc,6,12
1613,oracle_pc,6,13
1614,oracle_pc,6,14
1615,oracle_pc,6,15
1616,oracle_pc,6,16
1617,oracle_pc,6,17
1618,oracle_pc,6,18
1619,oracle_pc,6,19
1620,oracle_pc,6,20
1621,oracle_pc,6,21
1622,oracle_pc,6,22
1623,oracle_pc,6,23
1624,oracle_pc,6,24
1625,oracle_pc,6,25
1626,oracle_pc,6,26
1627,oracle_pc,6,27
1628,oracle_pc,6,28
1629,oracle_pc,6,29
1630,oracle_pc,6,30
1631,oracle_pc,6,31
1632,oracle_pc,6,32
1633,oracle_pc,6,33
1634,oracle_pc,6,34
1635,oracle_pc,6,35
1636,oracle_pc,6,36
1637,oracle_pc,6,37
1638,oracle_pc,6,38
1639,oracle_pc,6,39
1640,oracle_pc,6,40
1641,oracle_pc,6,41
1642,oracle_pc,6,42
1643,oracle_pc,6,43
1644,oracle_pc,6,44
1645,oracle_pc,6,45
1646,oracle_pc,6,46
1647,oracle_pc,6,47
1648,oracle_pc,6,48
1649,oracle_pc,6,49
1650,oracle_pc,6,50
1651,oracle_pc,6,51
1652,oracle_pc,6,52
1653,oracle_pc,6,53
1654,oracle_pc,6,54
1655,oracle_pc,6,55
1656,oracle_pc,6,56
1657,oracle_pc,6,57
1658,oracle_pc,6,58
1659,oracle_pc,6,59
1660,oracle_pc,6,60
1661,oracle_pc,6,61
1662,oracle_pc,6,62
1663,oracle_pc,6,63
1664,oracle_pc,6,64
1665,oracle_pc,6,65
1666,oracle_pc,6,66
1667,oracle_pc,6,67
1668,oracle_pc,6,68
1669,oracle_pc,6,69
1670,oracle_pc,6,70
1671,oracle_pc,6,71
1672,oracle_pc,6,72
1673,oracle_pc,6,73
1674,oracle_pc,6,74
1675,oracle_pc,6,75
1676,oracle_pc,6,76
1677,oracle_pc,6,77
1678,oracle_pc,6,78
1679,oracle_pc,6,79
1680,oracle_pc,6,80
1681,oracle_pc,6,81
1682,oracle_pc,6,82
1683,oracle_pc,6,83
1684,oracle_pc,6,84
1685,oracle_pc,6,85
1686,oracle_pc,6,86
1687,oracle_pc,6,87
1688,oracle_pc,6,88
1689,oracle_pc,6,89
1690,oracle_pc,6,90
1691,oracle_pc,6,91
1692,oracle_pc,6,92
1693,oracle_pc,6,93
1694,oracle_pc,6,94
1695,oracle_pc,6,95
1696,oracle_pc,6,96
1697,oracle_pc,6,97
1698,oracle_pc,6,98
1699,oracle_pc,6,99
1700,oracle_pc,6,100
1701,plug_in_pc,6,1
1702,plug_in_pc,6,2
1703,plug_in_pc,6,3
1704,plug_in_pc,6,4
1705,plug_in_pc,6,5
1706,plug_in_pc,6,6
1707,plug_in_pc,6,7
1708,plug_in_pc,6,8
1709,plug_in_pc,6,9
1710,plug_in_pc,6,10
1711,plug_in_pc,6,11
1712,plug_in_pc,6,12
1713,plug_in_pc,6,13
1714,plug_in_pc,6,14
1715,plug_in_pc,6,15
1716,plug_in_pc,6,16
1717,plug_in_pc,6,17
1718,plug_in_pc,6,18
1719,plug_in_pc,6,19
1720,plug_in_pc,6,20
1721,plug_in_pc,6,21
1722,plug_in_pc,6,22
1723,plug_in_pc,6,23
1724,plug_in_pc,6,24
1725,plug_in_pc,6,25
1726,plug_in_pc,6,26
1727,plug_in_pc,6,27
1728,plug_in_pc,6,28
1729,plug_in_pc,6,29
1730,plug_in_pc,6,30
1731,plug_in_pc,6,31
1732,plug_in_pc,6,32
1733,plug_in_pc,6,33
1734,plug_in_pc,6,34
1735,plug_in_pc,6,35
1736,plug_in_pc,6,36
1737,plug_in_pc,6,37
1738,plug_in_pc,6,38
1739,plug_in_pc,6,39
1740,plug_in_pc,6,40
1741,plug_in_pc,6,41
1742,plug_in_pc,6,42
1743,plug_in_pc,6,43
1744,plug_in_pc,6,44
1745,plug_in_pc,6,45
1746,plug_in_pc,6,46
1747,plug_in_pc,6,47
1748,plug_in_pc,6,48
1749,plug_in_pc,6,49
1750,plug_in_pc,6,50
1751,plug_in_pc,6,51
1752,plug_in_pc,6,52
1753,plug_in_pc,6,53
1754,plug_in_pc,6,54
1755,plug_in_pc,6,55
1756,plug_in_pc,6,56
1757,plug_in_pc,6,57
1758,plug_in_pc,6,58
1759,plug_in_pc,6,59
1760,plug_in_pc,6,60
1761,plug_in_pc,6,61
1762,plug_in_pc,6,62
1763,plug_in_pc,6,63
1764,plug_in_pc,6,64
1765,plug_in_pc,6,65
1766,plug_in_pc,6,66
1767,plug_in_pc,6,67
1768,plug_in_pc,6,68
1769,plug_in_pc,6,69
1770,plug_in_pc,6,70
1771,plug_in_pc,6,71
1772,plug_in_pc,6,72
1773,plug_in_pc,6,73
1774,plug_in_pc,6,74
1775,plug_in_pc,6,75
1776,plug_in_pc,6,76
1777,plug_in_pc,6,77
1778,plug_in_pc,6,78
1779,plug_in_pc,6,79
1780,plug_in_pc,6,80
1781,plug_in_pc,6,81
1782,plug_in_pc,6,82
1783,plug_in_pc,6,83
1784,plug_in_pc,6,84
1785,plug_in_pc,6,85
1786,plug_in_pc,6,86
1787,plug_in_pc,6,87
1788,plug_in_pc,6,88
1789,plug_in_pc,6,89
1790,plug_in_pc,6,90
1791,plug_in_pc,6,91
1792,plug_in_pc,6,92
1793,plug_in_pc,6,93
1794,plug_in_pc,6,94
1795,plug_in_pc,6,95
1796,plug_in_pc,6,96
1797,plug_in_pc,6,97
1798,plug_in_pc,6,98
1799,plug_in_pc,6,99
1800,plug_in_pc,6,100
1801,debiased_pc,7,1
1802,debiased_pc,7,2
1803,debiased_pc,7,3
1804,debiased_pc,7,4
1805,debiased_pc,7,5
1806,debiased_pc,7,6
1807,debiased_pc,7,7
1808,debiased_pc,7,8
1809,debiased_pc,7,9
1810,debiased_pc,7,10
1811,debiased_pc,7,11
1812,debiased_pc,7,12
1813,debiased_pc,7,13
1814,debiased_pc,7,14
1815,debiased_pc,7,15
1816,debiased_pc,7,16
1817,debiased_pc,7,17
1818,debiased_pc,7,18
1819,debiased_pc,7,19
1820,debiased_pc,7,20
1821,debiased_pc,7,21
1822,debiased_pc,7,22
1823,debiased_pc,7,23
1824,debiased_pc,7,24
1825,debiased_pc,7,25
1826,debiased_pc,7,26
1827,debiased_pc,7,27
1828,debiased_pc,7,28
1829,debiased_pc,7,29
1830,debiased_pc,7,30
1831,debiased_pc,7,31
1832,debiased_pc,7,32
1833,debiased_pc,7,33
1834,debiased_pc,7,34
1835,debiased_pc,7,35
1836,debiased_pc,7,36
1837,debiased_pc,7,37
1838,debiased_pc,7,38
1839,debiased_pc,7,39
1840,debiased_pc,7,40
1841,debiased_pc,7,41
1842,debiased_pc,7,42
1843,debiased_pc,7,43
1844,debiased_pc,7,44
1845,debiased_pc,7,45
1846,debiased_pc,7,46
1847,debiased_pc,7,47
1848,debiased_pc,7,48
1849,debiased_pc,7,49
1850,debiased_pc,7,50
1851,debiased_pc,7,51
1852,debiased_pc,7,52
1853,debiased_pc,7,53
1854,debiased_pc,7,54
1855,debiased_pc,7,55
1856,debiased_pc,7,56
1857,debiased_pc,7,57
1858,debiased_pc,7,58
1859,debiased_pc,7,59
1860,debiased_pc,7,60
1861,debiased_pc,7,61
1862,debiased_pc,7,62
1863,debiased_pc,7,63
1864,debiased_pc,7,64
1865,debiased_pc,7,65
1866,debiased_pc,7,66
1867,debiased_pc,7,67
1868,debiased_pc,7,68
1869,debiased_pc,7,69
1870,debiased_pc,7,70
1871,debiased_pc,7,71
1872,debiased_pc,7,72
1873,debiased_pc,7,73
1874,debiased_pc,7,74
1875,debiased_pc,7,75
1876,debiased_pc,7,76
1877,debiased_pc,7,77
1878,debiased_pc,7,78
1879,debiased_pc,7,79
1880,debiased_pc,7,80
1881,debiased_pc,7,81
1882,debiased_pc,7,82
1883,debiased_pc,7,83
1884,debiased_pc,7,84
1885,debiased_pc,7,85
1886,debiased_pc,7,86
1887,debiased_pc,7,87
1888,debiased_pc,7,88
1889,debiased_pc,7,89
1890,debiased_pc,7,90
1891,debiased_pc,7,91
1892,debiased_pc,7,92
1893,debiased_pc,7,93
1894,debiased_pc,7,94
1895,debiased_pc,7,95
1896,debiased_pc,7,96
1897,debiased_pc,7,97
1898,debiased_pc,7,98
1899,debiased_pc,7,99
1900,debiased_pc,7,100
1901,oracle_pc,7,1
1902,oracle_pc,7,2
1903,oracle_pc,7,3
1904,oracle_pc,7,4
1905,oracle_pc,7,5
1906,oracle_pc,7,6
1907,oracle_pc,7,7
1908,oracle_pc,7,8
1909,oracle_pc,7,9
1910,oracle_pc,7,10
1911,oracle_pc,7,11
1912,oracle_pc,7,12
1913,oracle_pc,7,13
1914,oracle_pc,7,14
1915,oracle_pc,7,15
1916,oracle_pc,7,16
1917,oracle_pc,7,17
1918,oracle_pc,7,18
1919,oracle_pc,7,19
1920,oracle_pc,7,20
1921,oracle_pc,7,21
1922,oracle_pc,7,22
1923,oracle_pc,7,23
1924,oracle_pc,7,24
1925,oracle_pc,7,25
1926,oracle_pc,7,26
1927,oracle_pc,7,27
1928,oracle_pc,7,28
1929,oracle_pc,7,29
1930,oracle_pc,7,30
1931,oracle_pc,7,31
1932,oracle_pc,7,32
1933,oracle_pc,7,33
1934,oracle_pc,7,34
1935,oracle_pc,7,35
1936,oracle_pc,7,36
1937,oracle_pc,7,37
1938,oracle_pc,7,38
1939,oracle_pc,7,39
1940,oracle_pc,7,40
1941,oracle_pc,7,41
1942,oracle_pc,7,42
1943,oracle_pc,7,43
1944,oracle_pc,7,44
1945,oracle_pc,7,45
1946,oracle_pc,7,46
1947,oracle_pc,7,47
1948,oracle_pc,7,48
1949,oracle_pc,7,49
1950,oracle_pc,7,50
1951,oracle_pc,7,51
1952,oracle_pc,7,52
1953,oracle_pc,7,53
1954,oracle_pc,7,54
1955,oracle_pc,7,55
1956,oracle_pc,7,56
1957,oracle_pc,7,57
1958,oracle_pc,7,58
1959,oracle_pc,7,59
1960,oracle_pc,7,60
1961,oracle_pc,7,61
1962,oracle_pc,7,62
1963,oracle_pc,7,63
1964,oracle_pc,7,64
1965,oracle_pc,7,65
1966,oracle_pc,7,66
1967,oracle_pc,7,67
1968,oracle_pc,7,68
1969,oracle_pc,7,69
1970,oracle_pc,7,70
1971,oracle_pc,7,71
1972,oracle_pc,7,72
1973,oracle_pc,7,73
1974,oracle_pc,7,74
1975,oracle_pc,7,75
1976,oracle_pc,7,76
1977,oracle_pc,7,77
1978,oracle_pc,7,78
1979,oracle_pc,7,79
1980,oracle_pc,7,80
1981,oracle_pc,7,81
1982,oracle_pc,7,82
1983,oracle_pc,7,83
1984,oracle_pc,7,84
1985,oracle_pc,7,85
1986,oracle_pc,7,86
1987,oracle_pc,7,87
1988,oracle_pc,7,88
1989,oracle_pc,7,89
1990,oracle_pc,7,90
1991,oracle_pc,7,91
1992,oracle_pc,7,92
1993,oracle_pc,7,93
1994,oracle_pc,7,94
1995,oracle_pc,7,95
1996,oracle_pc,7,96
1997,oracle_pc,7,97
1998,oracle_pc,7,98
1999,oracle_pc,7,99
2000,oracle_pc,7,100
2001,plug_in_pc,7,1
2002,plug_in_pc,7,2
2003,plug_in_pc,7,3
2004,plug_in_pc,7,4
2005,plug_in_pc,7,5
2006,plug_in_pc,7,6
2007,plug_in_pc,7,7
2008,plug_in_pc,7,8
2009,plug_in_pc,7,9
2010,plug_in_pc,7,10
2011,plug_in_pc,7,11
2012,plug_in_pc,7,12
2013,plug_in_pc,7,13
2014,plug_in_pc,7,14
2015,plug_in_pc,7,15
2016,plug_in_pc,7,16
2017,plug_in_pc,7,17
2018,plug_in_pc,7,18
2019,plug_in_pc,7,19
2020,plug_in_pc,7,20
2021,plug_in_pc,7,21
2022,plug_in_pc,7,22
