id,method,setting_id,batch_number
1048,Oracle PC,4,48
1049,Oracle PC,4,49
1050,Oracle PC,4,50
1051,Oracle PC,4,51
1052,Oracle PC,4,52
1053,Oracle PC,4,53
1054,Oracle PC,4,54
1055,Oracle PC,4,55
1056,Oracle PC,4,56
1057,Oracle PC,4,57
1058,Oracle PC,4,58
1059,Oracle PC,4,59
1060,Oracle PC,4,60
1061,Oracle PC,4,61
1062,Oracle PC,4,62
1063,Oracle PC,4,63
1064,Oracle PC,4,64
1065,Oracle PC,4,65
1066,Oracle PC,4,66
1067,Oracle PC,4,67
1068,Oracle PC,4,68
1069,Oracle PC,4,69
1070,Oracle PC,4,70
1071,Oracle PC,4,71
1072,Oracle PC,4,72
1073,Oracle PC,4,73
1074,Oracle PC,4,74
1075,Oracle PC,4,75
1076,Oracle PC,4,76
1077,Oracle PC,4,77
1078,Oracle PC,4,78
1079,Oracle PC,4,79
1080,Oracle PC,4,80
1081,Oracle PC,4,81
1082,Oracle PC,4,82
1083,Oracle PC,4,83
1084,Oracle PC,4,84
1085,Oracle PC,4,85
1086,Oracle PC,4,86
1087,Oracle PC,4,87
1088,Oracle PC,4,88
1089,Oracle PC,4,89
1090,Oracle PC,4,90
1091,Oracle PC,4,91
1092,Oracle PC,4,92
1093,Oracle PC,4,93
1094,Oracle PC,4,94
1095,Oracle PC,4,95
1096,Oracle PC,4,96
1097,Oracle PC,4,97
1098,Oracle PC,4,98
1099,Oracle PC,4,99
1100,Oracle PC,4,100
1101,Plug-in PC,4,1
1102,Plug-in PC,4,2
1103,Plug-in PC,4,3
1104,Plug-in PC,4,4
1105,Plug-in PC,4,5
1106,Plug-in PC,4,6
1107,Plug-in PC,4,7
1108,Plug-in PC,4,8
1109,Plug-in PC,4,9
1110,Plug-in PC,4,10
1111,Plug-in PC,4,11
1112,Plug-in PC,4,12
1113,Plug-in PC,4,13
1114,Plug-in PC,4,14
1115,Plug-in PC,4,15
1116,Plug-in PC,4,16
1117,Plug-in PC,4,17
1118,Plug-in PC,4,18
1119,Plug-in PC,4,19
1120,Plug-in PC,4,20
1121,Plug-in PC,4,21
1122,Plug-in PC,4,22
1123,Plug-in PC,4,23
1124,Plug-in PC,4,24
1125,Plug-in PC,4,25
1126,Plug-in PC,4,26
1127,Plug-in PC,4,27
1128,Plug-in PC,4,28
1129,Plug-in PC,4,29
1130,Plug-in PC,4,30
1131,Plug-in PC,4,31
1132,Plug-in PC,4,32
1133,Plug-in PC,4,33
1134,Plug-in PC,4,34
1135,Plug-in PC,4,35
1136,Plug-in PC,4,36
1137,Plug-in PC,4,37
1138,Plug-in PC,4,38
1139,Plug-in PC,4,39
1140,Plug-in PC,4,40
1141,Plug-in PC,4,41
1142,Plug-in PC,4,42
1143,Plug-in PC,4,43
1144,Plug-in PC,4,44
1145,Plug-in PC,4,45
1146,Plug-in PC,4,46
1147,Plug-in PC,4,47
1148,Plug-in PC,4,48
1149,Plug-in PC,4,49
1150,Plug-in PC,4,50
1151,Plug-in PC,4,51
1152,Plug-in PC,4,52
1153,Plug-in PC,4,53
1154,Plug-in PC,4,54
1155,Plug-in PC,4,55
1156,Plug-in PC,4,56
1157,Plug-in PC,4,57
1158,Plug-in PC,4,58
1159,Plug-in PC,4,59
1160,Plug-in PC,4,60
1161,Plug-in PC,4,61
1162,Plug-in PC,4,62
1163,Plug-in PC,4,63
1164,Plug-in PC,4,64
1165,Plug-in PC,4,65
1166,Plug-in PC,4,66
1167,Plug-in PC,4,67
1168,Plug-in PC,4,68
1169,Plug-in PC,4,69
1170,Plug-in PC,4,70
1171,Plug-in PC,4,71
1172,Plug-in PC,4,72
1173,Plug-in PC,4,73
1174,Plug-in PC,4,74
1175,Plug-in PC,4,75
1176,Plug-in PC,4,76
1177,Plug-in PC,4,77
1178,Plug-in PC,4,78
1179,Plug-in PC,4,79
1180,Plug-in PC,4,80
1181,Plug-in PC,4,81
1182,Plug-in PC,4,82
1183,Plug-in PC,4,83
1184,Plug-in PC,4,84
1185,Plug-in PC,4,85
1186,Plug-in PC,4,86
1187,Plug-in PC,4,87
1188,Plug-in PC,4,88
1189,Plug-in PC,4,89
1190,Plug-in PC,4,90
1191,Plug-in PC,4,91
1192,Plug-in PC,4,92
1193,Plug-in PC,4,93
1194,Plug-in PC,4,94
1195,Plug-in PC,4,95
1196,Plug-in PC,4,96
1197,Plug-in PC,4,97
1198,Plug-in PC,4,98
1199,Plug-in PC,4,99
1200,Plug-in PC,4,100
1201,Debiased PC,5,1
1202,Debiased PC,5,2
1203,Debiased PC,5,3
1204,Debiased PC,5,4
1205,Debiased PC,5,5
1206,Debiased PC,5,6
1207,Debiased PC,5,7
1208,Debiased PC,5,8
1209,Debiased PC,5,9
1210,Debiased PC,5,10
1211,Debiased PC,5,11
1212,Debiased PC,5,12
1213,Debiased PC,5,13
1214,Debiased PC,5,14
1215,Debiased PC,5,15
1216,Debiased PC,5,16
1217,Debiased PC,5,17
1218,Debiased PC,5,18
1219,Debiased PC,5,19
1220,Debiased PC,5,20
1221,Debiased PC,5,21
1222,Debiased PC,5,22
1223,Debiased PC,5,23
1224,Debiased PC,5,24
1225,Debiased PC,5,25
1226,Debiased PC,5,26
1227,Debiased PC,5,27
1228,Debiased PC,5,28
1229,Debiased PC,5,29
1230,Debiased PC,5,30
1231,Debiased PC,5,31
1232,Debiased PC,5,32
1233,Debiased PC,5,33
1234,Debiased PC,5,34
1235,Debiased PC,5,35
1236,Debiased PC,5,36
1237,Debiased PC,5,37
1238,Debiased PC,5,38
1239,Debiased PC,5,39
1240,Debiased PC,5,40
1241,Debiased PC,5,41
1242,Debiased PC,5,42
1243,Debiased PC,5,43
1244,Debiased PC,5,44
1245,Debiased PC,5,45
1246,Debiased PC,5,46
1247,Debiased PC,5,47
1248,Debiased PC,5,48
1249,Debiased PC,5,49
1250,Debiased PC,5,50
1251,Debiased PC,5,51
1252,Debiased PC,5,52
1253,Debiased PC,5,53
1254,Debiased PC,5,54
1255,Debiased PC,5,55
1256,Debiased PC,5,56
1257,Debiased PC,5,57
1258,Debiased PC,5,58
1259,Debiased PC,5,59
1260,Debiased PC,5,60
1261,Debiased PC,5,61
1262,Debiased PC,5,62
1263,Debiased PC,5,63
1264,Debiased PC,5,64
1265,Debiased PC,5,65
1266,Debiased PC,5,66
1267,Debiased PC,5,67
1268,Debiased PC,5,68
1269,Debiased PC,5,69
1270,Debiased PC,5,70
1271,Debiased PC,5,71
1272,Debiased PC,5,72
1273,Debiased PC,5,73
1274,Debiased PC,5,74
1275,Debiased PC,5,75
1276,Debiased PC,5,76
1277,Debiased PC,5,77
1278,Debiased PC,5,78
1279,Debiased PC,5,79
1280,Debiased PC,5,80
1281,Debiased PC,5,81
1282,Debiased PC,5,82
1283,Debiased PC,5,83
1284,Debiased PC,5,84
1285,Debiased PC,5,85
1286,Debiased PC,5,86
1287,Debiased PC,5,87
1288,Debiased PC,5,88
1289,Debiased PC,5,89
1290,Debiased PC,5,90
1291,Debiased PC,5,91
1292,Debiased PC,5,92
1293,Debiased PC,5,93
1294,Debiased PC,5,94
1295,Debiased PC,5,95
1296,Debiased PC,5,96
1297,Debiased PC,5,97
1298,Debiased PC,5,98
1299,Debiased PC,5,99
1300,Debiased PC,5,100
1301,Oracle PC,5,1
1302,Oracle PC,5,2
1303,Oracle PC,5,3
1304,Oracle PC,5,4
1305,Oracle PC,5,5
1306,Oracle PC,5,6
1307,Oracle PC,5,7
1308,Oracle PC,5,8
1309,Oracle PC,5,9
1310,Oracle PC,5,10
1311,Oracle PC,5,11
1312,Oracle PC,5,12
1313,Oracle PC,5,13
1314,Oracle PC,5,14
1315,Oracle PC,5,15
1316,Oracle PC,5,16
1317,Oracle PC,5,17
1318,Oracle PC,5,18
1319,Oracle PC,5,19
1320,Oracle PC,5,20
1321,Oracle PC,5,21
1322,Oracle PC,5,22
1323,Oracle PC,5,23
1324,Oracle PC,5,24
1325,Oracle PC,5,25
1326,Oracle PC,5,26
1327,Oracle PC,5,27
1328,Oracle PC,5,28
1329,Oracle PC,5,29
1330,Oracle PC,5,30
1331,Oracle PC,5,31
1332,Oracle PC,5,32
1333,Oracle PC,5,33
1334,Oracle PC,5,34
1335,Oracle PC,5,35
1336,Oracle PC,5,36
1337,Oracle PC,5,37
1338,Oracle PC,5,38
1339,Oracle PC,5,39
1340,Oracle PC,5,40
1341,Oracle PC,5,41
1342,Oracle PC,5,42
1343,Oracle PC,5,43
1344,Oracle PC,5,44
1345,Oracle PC,5,45
1346,Oracle PC,5,46
1347,Oracle PC,5,47
1348,Oracle PC,5,48
1349,Oracle PC,5,49
1350,Oracle PC,5,50
1351,Oracle PC,5,51
1352,Oracle PC,5,52
1353,Oracle PC,5,53
1354,Oracle PC,5,54
1355,Oracle PC,5,55
1356,Oracle PC,5,56
1357,Oracle PC,5,57
1358,Oracle PC,5,58
1359,Oracle PC,5,59
1360,Oracle PC,5,60
1361,Oracle PC,5,61
1362,Oracle PC,5,62
1363,Oracle PC,5,63
1364,Oracle PC,5,64
1365,Oracle PC,5,65
1366,Oracle PC,5,66
1367,Oracle PC,5,67
1368,Oracle PC,5,68
1369,Oracle PC,5,69
1370,Oracle PC,5,70
1371,Oracle PC,5,71
1372,Oracle PC,5,72
1373,Oracle PC,5,73
1374,Oracle PC,5,74
1375,Oracle PC,5,75
1376,Oracle PC,5,76
1377,Oracle PC,5,77
1378,Oracle PC,5,78
1379,Oracle PC,5,79
1380,Oracle PC,5,80
1381,Oracle PC,5,81
1382,Oracle PC,5,82
1383,Oracle PC,5,83
1384,Oracle PC,5,84
1385,Oracle PC,5,85
1386,Oracle PC,5,86
1387,Oracle PC,5,87
1388,Oracle PC,5,88
1389,Oracle PC,5,89
1390,Oracle PC,5,90
1391,Oracle PC,5,91
1392,Oracle PC,5,92
1393,Oracle PC,5,93
1394,Oracle PC,5,94
1395,Oracle PC,5,95
1396,Oracle PC,5,96
1397,Oracle PC,5,97
1398,Oracle PC,5,98
1399,Oracle PC,5,99
1400,Oracle PC,5,100
1401,Plug-in PC,5,1
1402,Plug-in PC,5,2
1403,Plug-in PC,5,3
1404,Plug-in PC,5,4
1405,Plug-in PC,5,5
1406,Plug-in PC,5,6
1407,Plug-in PC,5,7
1408,Plug-in PC,5,8
1409,Plug-in PC,5,9
1410,Plug-in PC,5,10
1411,Plug-in PC,5,11
1412,Plug-in PC,5,12
1413,Plug-in PC,5,13
1414,Plug-in PC,5,14
1415,Plug-in PC,5,15
1416,Plug-in PC,5,16
1417,Plug-in PC,5,17
1418,Plug-in PC,5,18
1419,Plug-in PC,5,19
1420,Plug-in PC,5,20
1421,Plug-in PC,5,21
1422,Plug-in PC,5,22
1423,Plug-in PC,5,23
1424,Plug-in PC,5,24
1425,Plug-in PC,5,25
1426,Plug-in PC,5,26
1427,Plug-in PC,5,27
1428,Plug-in PC,5,28
1429,Plug-in PC,5,29
1430,Plug-in PC,5,30
1431,Plug-in PC,5,31
1432,Plug-in PC,5,32
1433,Plug-in PC,5,33
1434,Plug-in PC,5,34
1435,Plug-in PC,5,35
1436,Plug-in PC,5,36
1437,Plug-in PC,5,37
1438,Plug-in PC,5,38
1439,Plug-in PC,5,39
1440,Plug-in PC,5,40
1441,Plug-in PC,5,41
1442,Plug-in PC,5,42
1443,Plug-in PC,5,43
1444,Plug-in PC,5,44
1445,Plug-in PC,5,45
1446,Plug-in PC,5,46
1447,Plug-in PC,5,47
1448,Plug-in PC,5,48
1449,Plug-in PC,5,49
1450,Plug-in PC,5,50
1451,Plug-in PC,5,51
1452,Plug-in PC,5,52
1453,Plug-in PC,5,53
1454,Plug-in PC,5,54
1455,Plug-in PC,5,55
1456,Plug-in PC,5,56
1457,Plug-in PC,5,57
1458,Plug-in PC,5,58
1459,Plug-in PC,5,59
1460,Plug-in PC,5,60
1461,Plug-in PC,5,61
1462,Plug-in PC,5,62
1463,Plug-in PC,5,63
1464,Plug-in PC,5,64
1465,Plug-in PC,5,65
1466,Plug-in PC,5,66
1467,Plug-in PC,5,67
1468,Plug-in PC,5,68
1469,Plug-in PC,5,69
1470,Plug-in PC,5,70
1471,Plug-in PC,5,71
1472,Plug-in PC,5,72
1473,Plug-in PC,5,73
1474,Plug-in PC,5,74
1475,Plug-in PC,5,75
1476,Plug-in PC,5,76
1477,Plug-in PC,5,77
1478,Plug-in PC,5,78
1479,Plug-in PC,5,79
1480,Plug-in PC,5,80
1481,Plug-in PC,5,81
1482,Plug-in PC,5,82
1483,Plug-in PC,5,83
1484,Plug-in PC,5,84
1485,Plug-in PC,5,85
1486,Plug-in PC,5,86
1487,Plug-in PC,5,87
1488,Plug-in PC,5,88
1489,Plug-in PC,5,89
1490,Plug-in PC,5,90
1491,Plug-in PC,5,91
1492,Plug-in PC,5,92
1493,Plug-in PC,5,93
1494,Plug-in PC,5,94
1495,Plug-in PC,5,95
1496,Plug-in PC,5,96
1497,Plug-in PC,5,97
1498,Plug-in PC,5,98
1499,Plug-in PC,5,99
1500,Plug-in PC,5,100
1501,Debiased PC,6,1
1502,Debiased PC,6,2
1503,Debiased PC,6,3
1504,Debiased PC,6,4
1505,Debiased PC,6,5
1506,Debiased PC,6,6
1507,Debiased PC,6,7
1508,Debiased PC,6,8
1509,Debiased PC,6,9
1510,Debiased PC,6,10
1511,Debiased PC,6,11
1512,Debiased PC,6,12
1513,Debiased PC,6,13
1514,Debiased PC,6,14
1515,Debiased PC,6,15
1516,Debiased PC,6,16
1517,Debiased PC,6,17
1518,Debiased PC,6,18
1519,Debiased PC,6,19
1520,Debiased PC,6,20
1521,Debiased PC,6,21
1522,Debiased PC,6,22
1523,Debiased PC,6,23
1524,Debiased PC,6,24
1525,Debiased PC,6,25
1526,Debiased PC,6,26
1527,Debiased PC,6,27
1528,Debiased PC,6,28
1529,Debiased PC,6,29
1530,Debiased PC,6,30
1531,Debiased PC,6,31
1532,Debiased PC,6,32
1533,Debiased PC,6,33
1534,Debiased PC,6,34
1535,Debiased PC,6,35
1536,Debiased PC,6,36
1537,Debiased PC,6,37
1538,Debiased PC,6,38
1539,Debiased PC,6,39
1540,Debiased PC,6,40
1541,Debiased PC,6,41
1542,Debiased PC,6,42
1543,Debiased PC,6,43
1544,Debiased PC,6,44
1545,Debiased PC,6,45
1546,Debiased PC,6,46
1547,Debiased PC,6,47
1548,Debiased PC,6,48
1549,Debiased PC,6,49
1550,Debiased PC,6,50
1551,Debiased PC,6,51
1552,Debiased PC,6,52
1553,Debiased PC,6,53
1554,Debiased PC,6,54
1555,Debiased PC,6,55
1556,Debiased PC,6,56
1557,Debiased PC,6,57
1558,Debiased PC,6,58
1559,Debiased PC,6,59
1560,Debiased PC,6,60
1561,Debiased PC,6,61
1562,Debiased PC,6,62
1563,Debiased PC,6,63
1564,Debiased PC,6,64
1565,Debiased PC,6,65
1566,Debiased PC,6,66
1567,Debiased PC,6,67
1568,Debiased PC,6,68
1569,Debiased PC,6,69
1570,Debiased PC,6,70
1571,Debiased PC,6,71
1572,Debiased PC,6,72
1573,Debiased PC,6,73
1574,Debiased PC,6,74
1575,Debiased PC,6,75
1576,Debiased PC,6,76
1577,Debiased PC,6,77
1578,Debiased PC,6,78
1579,Debiased PC,6,79
1580,Debiased PC,6,80
1581,Debiased PC,6,81
1582,Debiased PC,6,82
1583,Debiased PC,6,83
1584,Debiased PC,6,84
1585,Debiased PC,6,85
1586,Debiased PC,6,86
1587,Debiased PC,6,87
1588,Debiased PC,6,88
1589,Debiased PC,6,89
1590,Debiased PC,6,90
1591,Debiased PC,6,91
1592,Debiased PC,6,92
1593,Debiased PC,6,93
1594,Debiased PC,6,94
1595,Debiased PC,6,95
1596,Debiased PC,6,96
1597,Debiased PC,6,97
1598,Debiased PC,6,98
1599,Debiased PC,6,99
1600,Debiased PC,6,100
1601,Oracle PC,6,1
1602,Oracle PC,6,2
1603,Oracle PC,6,3
1604,Oracle PC,6,4
1605,Oracle PC,6,5
1606,Oracle PC,6,6
1607,Oracle PC,6,7
1608,Oracle PC,6,8
1609,Oracle PC,6,9
1610,Oracle PC,6,10
1611,Oracle PC,6,11
1612,Oracle PC,6,12
1613,Oracle PC,6,13
1614,Oracle PC,6,14
1615,Oracle PC,6,15
1616,Oracle PC,6,16
1617,Oracle PC,6,17
1618,Oracle PC,6,18
1619,Oracle PC,6,19
1620,Oracle PC,6,20
1621,Oracle PC,6,21
1622,Oracle PC,6,22
1623,Oracle PC,6,23
1624,Oracle PC,6,24
1625,Oracle PC,6,25
1626,Oracle PC,6,26
1627,Oracle PC,6,27
1628,Oracle PC,6,28
1629,Oracle PC,6,29
1630,Oracle PC,6,30
1631,Oracle PC,6,31
1632,Oracle PC,6,32
1633,Oracle PC,6,33
1634,Oracle PC,6,34
1635,Oracle PC,6,35
1636,Oracle PC,6,36
1637,Oracle PC,6,37
1638,Oracle PC,6,38
1639,Oracle PC,6,39
1640,Oracle PC,6,40
1641,Oracle PC,6,41
1642,Oracle PC,6,42
1643,Oracle PC,6,43
1644,Oracle PC,6,44
1645,Oracle PC,6,45
1646,Oracle PC,6,46
1647,Oracle PC,6,47
1648,Oracle PC,6,48
1649,Oracle PC,6,49
1650,Oracle PC,6,50
1651,Oracle PC,6,51
1652,Oracle PC,6,52
1653,Oracle PC,6,53
1654,Oracle PC,6,54
1655,Oracle PC,6,55
1656,Oracle PC,6,56
1657,Oracle PC,6,57
1658,Oracle PC,6,58
1659,Oracle PC,6,59
1660,Oracle PC,6,60
1661,Oracle PC,6,61
1662,Oracle PC,6,62
1663,Oracle PC,6,63
1664,Oracle PC,6,64
1665,Oracle PC,6,65
1666,Oracle PC,6,66
1667,Oracle PC,6,67
1668,Oracle PC,6,68
1669,Oracle PC,6,69
1670,Oracle PC,6,70
1671,Oracle PC,6,71
1672,Oracle PC,6,72
1673,Oracle PC,6,73
1674,Oracle PC,6,74
1675,Oracle PC,6,75
1676,Oracle PC,6,76
1677,Oracle PC,6,77
1678,Oracle PC,6,78
1679,Oracle PC,6,79
1680,Oracle PC,6,80
1681,Oracle PC,6,81
1682,Oracle PC,6,82
1683,Oracle PC,6,83
1684,Oracle PC,6,84
1685,Oracle PC,6,85
1686,Oracle PC,6,86
1687,Oracle PC,6,87
1688,Oracle PC,6,88
1689,Oracle PC,6,89
1690,Oracle PC,6,90
1691,Oracle PC,6,91
1692,Oracle PC,6,92
1693,Oracle PC,6,93
1694,Oracle PC,6,94
1695,Oracle PC,6,95
1696,Oracle PC,6,96
1697,Oracle PC,6,97
1698,Oracle PC,6,98
1699,Oracle PC,6,99
1700,Oracle PC,6,100
1701,Plug-in PC,6,1
1702,Plug-in PC,6,2
1703,Plug-in PC,6,3
1704,Plug-in PC,6,4
1705,Plug-in PC,6,5
1706,Plug-in PC,6,6
1707,Plug-in PC,6,7
1708,Plug-in PC,6,8
1709,Plug-in PC,6,9
1710,Plug-in PC,6,10
1711,Plug-in PC,6,11
1712,Plug-in PC,6,12
1713,Plug-in PC,6,13
1714,Plug-in PC,6,14
1715,Plug-in PC,6,15
1716,Plug-in PC,6,16
1717,Plug-in PC,6,17
1718,Plug-in PC,6,18
1719,Plug-in PC,6,19
1720,Plug-in PC,6,20
1721,Plug-in PC,6,21
1722,Plug-in PC,6,22
1723,Plug-in PC,6,23
1724,Plug-in PC,6,24
1725,Plug-in PC,6,25
1726,Plug-in PC,6,26
1727,Plug-in PC,6,27
1728,Plug-in PC,6,28
1729,Plug-in PC,6,29
1730,Plug-in PC,6,30
1731,Plug-in PC,6,31
1732,Plug-in PC,6,32
1733,Plug-in PC,6,33
1734,Plug-in PC,6,34
1735,Plug-in PC,6,35
1736,Plug-in PC,6,36
1737,Plug-in PC,6,37
1738,Plug-in PC,6,38
1739,Plug-in PC,6,39
1740,Plug-in PC,6,40
1741,Plug-in PC,6,41
1742,Plug-in PC,6,42
1743,Plug-in PC,6,43
1744,Plug-in PC,6,44
1745,Plug-in PC,6,45
1746,Plug-in PC,6,46
1747,Plug-in PC,6,47
1748,Plug-in PC,6,48
1749,Plug-in PC,6,49
1750,Plug-in PC,6,50
1751,Plug-in PC,6,51
1752,Plug-in PC,6,52
1753,Plug-in PC,6,53
1754,Plug-in PC,6,54
1755,Plug-in PC,6,55
1756,Plug-in PC,6,56
1757,Plug-in PC,6,57
1758,Plug-in PC,6,58
1759,Plug-in PC,6,59
1760,Plug-in PC,6,60
1761,Plug-in PC,6,61
1762,Plug-in PC,6,62
1763,Plug-in PC,6,63
1764,Plug-in PC,6,64
1765,Plug-in PC,6,65
1766,Plug-in PC,6,66
1767,Plug-in PC,6,67
1768,Plug-in PC,6,68
1769,Plug-in PC,6,69
1770,Plug-in PC,6,70
1771,Plug-in PC,6,71
1772,Plug-in PC,6,72
1773,Plug-in PC,6,73
1774,Plug-in PC,6,74
1775,Plug-in PC,6,75
1776,Plug-in PC,6,76
1777,Plug-in PC,6,77
1778,Plug-in PC,6,78
1779,Plug-in PC,6,79
1780,Plug-in PC,6,80
1781,Plug-in PC,6,81
1782,Plug-in PC,6,82
1783,Plug-in PC,6,83
1784,Plug-in PC,6,84
1785,Plug-in PC,6,85
1786,Plug-in PC,6,86
1787,Plug-in PC,6,87
1788,Plug-in PC,6,88
1789,Plug-in PC,6,89
1790,Plug-in PC,6,90
1791,Plug-in PC,6,91
1792,Plug-in PC,6,92
1793,Plug-in PC,6,93
1794,Plug-in PC,6,94
1795,Plug-in PC,6,95
1796,Plug-in PC,6,96
1797,Plug-in PC,6,97
1798,Plug-in PC,6,98
1799,Plug-in PC,6,99
1800,Plug-in PC,6,100
1801,Debiased PC,7,1
1802,Debiased PC,7,2
1803,Debiased PC,7,3
1804,Debiased PC,7,4
1805,Debiased PC,7,5
1806,Debiased PC,7,6
1807,Debiased PC,7,7
1808,Debiased PC,7,8
1809,Debiased PC,7,9
1810,Debiased PC,7,10
1811,Debiased PC,7,11
1812,Debiased PC,7,12
1813,Debiased PC,7,13
1814,Debiased PC,7,14
1815,Debiased PC,7,15
1816,Debiased PC,7,16
1817,Debiased PC,7,17
1818,Debiased PC,7,18
1819,Debiased PC,7,19
1820,Debiased PC,7,20
1821,Debiased PC,7,21
1822,Debiased PC,7,22
1823,Debiased PC,7,23
1824,Debiased PC,7,24
1825,Debiased PC,7,25
1826,Debiased PC,7,26
1827,Debiased PC,7,27
1828,Debiased PC,7,28
1829,Debiased PC,7,29
1830,Debiased PC,7,30
1831,Debiased PC,7,31
1832,Debiased PC,7,32
1833,Debiased PC,7,33
1834,Debiased PC,7,34
1835,Debiased PC,7,35
1836,Debiased PC,7,36
1837,Debiased PC,7,37
1838,Debiased PC,7,38
1839,Debiased PC,7,39
1840,Debiased PC,7,40
1841,Debiased PC,7,41
1842,Debiased PC,7,42
1843,Debiased PC,7,43
1844,Debiased PC,7,44
1845,Debiased PC,7,45
1846,Debiased PC,7,46
1847,Debiased PC,7,47
1848,Debiased PC,7,48
1849,Debiased PC,7,49
1850,Debiased PC,7,50
1851,Debiased PC,7,51
1852,Debiased PC,7,52
1853,Debiased PC,7,53
1854,Debiased PC,7,54
1855,Debiased PC,7,55
1856,Debiased PC,7,56
1857,Debiased PC,7,57
1858,Debiased PC,7,58
1859,Debiased PC,7,59
1860,Debiased PC,7,60
1861,Debiased PC,7,61
1862,Debiased PC,7,62
1863,Debiased PC,7,63
1864,Debiased PC,7,64
1865,Debiased PC,7,65
1866,Debiased PC,7,66
1867,Debiased PC,7,67
1868,Debiased PC,7,68
1869,Debiased PC,7,69
1870,Debiased PC,7,70
1871,Debiased PC,7,71
1872,Debiased PC,7,72
1873,Debiased PC,7,73
1874,Debiased PC,7,74
1875,Debiased PC,7,75
1876,Debiased PC,7,76
1877,Debiased PC,7,77
1878,Debiased PC,7,78
1879,Debiased PC,7,79
1880,Debiased PC,7,80
1881,Debiased PC,7,81
1882,Debiased PC,7,82
1883,Debiased PC,7,83
1884,Debiased PC,7,84
1885,Debiased PC,7,85
1886,Debiased PC,7,86
1887,Debiased PC,7,87
1888,Debiased PC,7,88
1889,Debiased PC,7,89
1890,Debiased PC,7,90
1891,Debiased PC,7,91
1892,Debiased PC,7,92
1893,Debiased PC,7,93
1894,Debiased PC,7,94
1895,Debiased PC,7,95
1896,Debiased PC,7,96
1897,Debiased PC,7,97
1898,Debiased PC,7,98
1899,Debiased PC,7,99
1900,Debiased PC,7,100
1901,Oracle PC,7,1
1902,Oracle PC,7,2
1903,Oracle PC,7,3
1904,Oracle PC,7,4
1905,Oracle PC,7,5
1906,Oracle PC,7,6
1907,Oracle PC,7,7
1908,Oracle PC,7,8
1909,Oracle PC,7,9
1910,Oracle PC,7,10
1911,Oracle PC,7,11
1912,Oracle PC,7,12
1913,Oracle PC,7,13
1914,Oracle PC,7,14
1915,Oracle PC,7,15
1916,Oracle PC,7,16
1917,Oracle PC,7,17
1918,Oracle PC,7,18
1919,Oracle PC,7,19
1920,Oracle PC,7,20
1921,Oracle PC,7,21
1922,Oracle PC,7,22
1923,Oracle PC,7,23
1924,Oracle PC,7,24
1925,Oracle PC,7,25
1926,Oracle PC,7,26
1927,Oracle PC,7,27
1928,Oracle PC,7,28
1929,Oracle PC,7,29
1930,Oracle PC,7,30
1931,Oracle PC,7,31
1932,Oracle PC,7,32
1933,Oracle PC,7,33
1934,Oracle PC,7,34
1935,Oracle PC,7,35
1936,Oracle PC,7,36
1937,Oracle PC,7,37
1938,Oracle PC,7,38
1939,Oracle PC,7,39
1940,Oracle PC,7,40
1941,Oracle PC,7,41
1942,Oracle PC,7,42
1943,Oracle PC,7,43
1944,Oracle PC,7,44
1945,Oracle PC,7,45
1946,Oracle PC,7,46
1947,Oracle PC,7,47
1948,Oracle PC,7,48
1949,Oracle PC,7,49
1950,Oracle PC,7,50
1951,Oracle PC,7,51
1952,Oracle PC,7,52
1953,Oracle PC,7,53
1954,Oracle PC,7,54
1955,Oracle PC,7,55
1956,Oracle PC,7,56
1957,Oracle PC,7,57
1958,Oracle PC,7,58
1959,Oracle PC,7,59
1960,Oracle PC,7,60
1961,Oracle PC,7,61
1962,Oracle PC,7,62
1963,Oracle PC,7,63
1964,Oracle PC,7,64
1965,Oracle PC,7,65
1966,Oracle PC,7,66
1967,Oracle PC,7,67
1968,Oracle PC,7,68
1969,Oracle PC,7,69
1970,Oracle PC,7,70
1971,Oracle PC,7,71
1972,Oracle PC,7,72
1973,Oracle PC,7,73
1974,Oracle PC,7,74
1975,Oracle PC,7,75
1976,Oracle PC,7,76
1977,Oracle PC,7,77
1978,Oracle PC,7,78
1979,Oracle PC,7,79
1980,Oracle PC,7,80
1981,Oracle PC,7,81
1982,Oracle PC,7,82
1983,Oracle PC,7,83
1984,Oracle PC,7,84
1985,Oracle PC,7,85
1986,Oracle PC,7,86
1987,Oracle PC,7,87
1988,Oracle PC,7,88
1989,Oracle PC,7,89
1990,Oracle PC,7,90
1991,Oracle PC,7,91
1992,Oracle PC,7,92
1993,Oracle PC,7,93
1994,Oracle PC,7,94
1995,Oracle PC,7,95
1996,Oracle PC,7,96
1997,Oracle PC,7,97
1998,Oracle PC,7,98
1999,Oracle PC,7,99
2000,Oracle PC,7,100
2001,Plug-in PC,7,1
2002,Plug-in PC,7,2
2003,Plug-in PC,7,3
2004,Plug-in PC,7,4
2005,Plug-in PC,7,5
2006,Plug-in PC,7,6
2007,Plug-in PC,7,7
2008,Plug-in PC,7,8
2009,Plug-in PC,7,9
2010,Plug-in PC,7,10
2011,Plug-in PC,7,11
2012,Plug-in PC,7,12
2013,Plug-in PC,7,13
2014,Plug-in PC,7,14
2015,Plug-in PC,7,15
2016,Plug-in PC,7,16
2017,Plug-in PC,7,17
2018,Plug-in PC,7,18
2019,Plug-in PC,7,19
2020,Plug-in PC,7,20
2021,Plug-in PC,7,21
2022,Plug-in PC,7,22
